timestamp,filepath,label,color,piece,square_name,square_index,h8_path,g8_path
20250826_034248_178342,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/F3_20250826_034248_178342.png,empty,none,empty,F3,42,,
20250826_034744_199958,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/white_knight/F4_20250826_034744_199958.png,white_knight,white,N,F4,43,,
20250826_034746_210884,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/F5_20250826_034746_210884.png,empty,none,empty,F5,44,,
20250826_034801_812301,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/black_queen/F6_20250826_034801_812301.png,black_queen,black,Q,F6,45,,
20250826_034803_709109,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/F7_20250826_034803_709109.png,empty,none,empty,F7,46,,
20250826_034805_311443,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/F8_20250826_034805_311443.png,empty,none,empty,F8,47,,
20250826_034808_841424,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/G1_20250826_034808_841424.png,empty,none,empty,G1,48,,
20250826_034810_376941,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/G2_20250826_034810_376941.png,empty,none,empty,G2,49,,
20250826_034812_436336,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/white_pawn/G3_20250826_034812_436336.png,white_pawn,white,P,G3,50,,
20250826_034814_058755,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/G4_20250826_034814_058755.png,empty,none,empty,G4,51,,
20250826_034822_869312,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/white_bishop/G5_20250826_034822_869312.png,white_bishop,white,B,G5,52,,
20250826_034825_000494,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/G6_20250826_034825_000494.png,empty,none,empty,G6,53,,
20250826_034835_686001,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/black_rook/G7_20250826_034835_686001.png,black_rook,black,R,G7,54,,
20250826_034839_703054,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/white_pawn/G8_20250826_034839_703054.png,white_pawn,white,P,G8,55,,
20250826_034850_525163,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/black_rook/H1_20250826_034850_525163.png,black_rook,black,R,H1,56,,
20250826_034852_650489,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H2_20250826_034852_650489.png,empty,none,empty,H2,57,,
20250826_034856_863555,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/black_pawn/H3_20250826_034856_863555.png,black_pawn,black,P,H3,58,,
20250826_034902_003661,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/white_rook/H4_20250826_034902_003661.png,white_rook,white,R,H4,59,,
20250826_034903_662055,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H5_20250826_034903_662055.png,empty,none,empty,H5,60,,
20250826_034908_997952,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/white_queen/H6_20250826_034908_997952.png,white_queen,white,Q,H6,61,,
20250826_034912_214721,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/white_bishop/H7_20250826_034912_214721.png,white_bishop,white,B,H7,62,,
20250826_034913_752170,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H8_20250826_034913_752170.png,empty,none,empty,H8,63,,
20250826_153727_175745,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A1_20250826_153727_175745.png,empty,none,empty,A1,0,,
20250826_153727_175745,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A1_20250826_153727_175745_rot90.png,empty,none,empty,A1,0,,
20250826_153727_175745,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A1_20250826_153727_175745_rot180.png,empty,none,empty,A1,0,,
20250826_153727_175745,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A1_20250826_153727_175745_rot270.png,empty,none,empty,A1,0,,
20250826_153728_623115,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A2_20250826_153728_623115.png,empty,none,empty,A2,1,,
20250826_153728_623115,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A2_20250826_153728_623115_rot90.png,empty,none,empty,A2,1,,
20250826_153728_623115,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A2_20250826_153728_623115_rot180.png,empty,none,empty,A2,1,,
20250826_153728_623115,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A2_20250826_153728_623115_rot270.png,empty,none,empty,A2,1,,
20250826_153730_010009,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A3_20250826_153730_010009.png,empty,none,empty,A3,2,,
20250826_153730_010009,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A3_20250826_153730_010009_rot90.png,empty,none,empty,A3,2,,
20250826_153730_010009,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A3_20250826_153730_010009_rot180.png,empty,none,empty,A3,2,,
20250826_153730_010009,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A3_20250826_153730_010009_rot270.png,empty,none,empty,A3,2,,
20250826_153731_327387,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A4_20250826_153731_327387.png,empty,none,empty,A4,3,,
20250826_153731_327387,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A4_20250826_153731_327387_rot90.png,empty,none,empty,A4,3,,
20250826_153731_327387,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A4_20250826_153731_327387_rot180.png,empty,none,empty,A4,3,,
20250826_153731_327387,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A4_20250826_153731_327387_rot270.png,empty,none,empty,A4,3,,
20250826_153738_280876,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/black_rook/A5_20250826_153738_280876.png,black_rook,black,R,A5,4,,
20250826_153738_280876,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/black_rook/A5_20250826_153738_280876_rot90.png,black_rook,black,R,A5,4,,
20250826_153738_280876,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/black_rook/A5_20250826_153738_280876_rot180.png,black_rook,black,R,A5,4,,
20250826_153738_280876,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/black_rook/A5_20250826_153738_280876_rot270.png,black_rook,black,R,A5,4,,
20250826_153741_630047,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A6_20250826_153741_630047.png,empty,none,empty,A6,5,,
20250826_153741_630047,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A6_20250826_153741_630047_rot90.png,empty,none,empty,A6,5,,
20250826_153741_630047,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A6_20250826_153741_630047_rot180.png,empty,none,empty,A6,5,,
20250826_153741_630047,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A6_20250826_153741_630047_rot270.png,empty,none,empty,A6,5,,
20250826_153743_443206,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A7_20250826_153743_443206.png,empty,none,empty,A7,6,,
20250826_153743_443206,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A7_20250826_153743_443206_rot90.png,empty,none,empty,A7,6,,
20250826_153743_443206,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A7_20250826_153743_443206_rot180.png,empty,none,empty,A7,6,,
20250826_153743_443206,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A7_20250826_153743_443206_rot270.png,empty,none,empty,A7,6,,
20250826_153744_928712,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A8_20250826_153744_928712.png,empty,none,empty,A8,7,,
20250826_153744_928712,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A8_20250826_153744_928712_rot90.png,empty,none,empty,A8,7,,
20250826_153744_928712,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A8_20250826_153744_928712_rot180.png,empty,none,empty,A8,7,,
20250826_153744_928712,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A8_20250826_153744_928712_rot270.png,empty,none,empty,A8,7,,
20250826_153746_401231,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B1_20250826_153746_401231.png,empty,none,empty,B1,8,,
20250826_153746_401231,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B1_20250826_153746_401231_rot90.png,empty,none,empty,B1,8,,
20250826_153746_401231,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B1_20250826_153746_401231_rot180.png,empty,none,empty,B1,8,,
20250826_153746_401231,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B1_20250826_153746_401231_rot270.png,empty,none,empty,B1,8,,
20250826_153750_461176,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/white_knight/B2_20250826_153750_461176.png,white_knight,white,N,B2,9,,
20250826_153750_461176,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/white_knight/B2_20250826_153750_461176_rot90.png,white_knight,white,N,B2,9,,
20250826_153750_461176,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/white_knight/B2_20250826_153750_461176_rot180.png,white_knight,white,N,B2,9,,
20250826_153750_461176,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/white_knight/B2_20250826_153750_461176_rot270.png,white_knight,white,N,B2,9,,
20250826_153753_431330,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B3_20250826_153753_431330.png,empty,none,empty,B3,10,,
20250826_153753_431330,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B3_20250826_153753_431330_rot90.png,empty,none,empty,B3,10,,
20250826_153753_431330,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B3_20250826_153753_431330_rot180.png,empty,none,empty,B3,10,,
20250826_153753_431330,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B3_20250826_153753_431330_rot270.png,empty,none,empty,B3,10,,
20250826_153754_914244,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B4_20250826_153754_914244.png,empty,none,empty,B4,11,,
20250826_153754_914244,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B4_20250826_153754_914244_rot90.png,empty,none,empty,B4,11,,
20250826_153754_914244,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B4_20250826_153754_914244_rot180.png,empty,none,empty,B4,11,,
20250826_153754_914244,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B4_20250826_153754_914244_rot270.png,empty,none,empty,B4,11,,
20250826_153800_290153,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/black_knight/B5_20250826_153800_290153.png,black_knight,black,N,B5,12,,
20250826_153800_290153,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/black_knight/B5_20250826_153800_290153_rot90.png,black_knight,black,N,B5,12,,
20250826_153800_290153,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/black_knight/B5_20250826_153800_290153_rot180.png,black_knight,black,N,B5,12,,
20250826_153800_290153,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/black_knight/B5_20250826_153800_290153_rot270.png,black_knight,black,N,B5,12,,
20250826_153900_626863,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B6_20250826_153900_626863.png,empty,none,empty,B6,13,,
20250826_153900_626863,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B6_20250826_153900_626863_rot90.png,empty,none,empty,B6,13,,
20250826_153900_626863,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B6_20250826_153900_626863_rot180.png,empty,none,empty,B6,13,,
20250826_153900_626863,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B6_20250826_153900_626863_rot270.png,empty,none,empty,B6,13,,
20250826_153902_092049,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B7_20250826_153902_092049.png,empty,none,empty,B7,14,,
20250826_153902_092049,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B7_20250826_153902_092049_rot90.png,empty,none,empty,B7,14,,
20250826_153902_092049,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B7_20250826_153902_092049_rot180.png,empty,none,empty,B7,14,,
20250826_153902_092049,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B7_20250826_153902_092049_rot270.png,empty,none,empty,B7,14,,
20250826_153903_463221,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B8_20250826_153903_463221.png,empty,none,empty,B8,15,,
20250826_153903_463221,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B8_20250826_153903_463221_rot90.png,empty,none,empty,B8,15,,
20250826_153903_463221,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B8_20250826_153903_463221_rot180.png,empty,none,empty,B8,15,,
20250826_153903_463221,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B8_20250826_153903_463221_rot270.png,empty,none,empty,B8,15,,
20250826_153904_876691,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C1_20250826_153904_876691.png,empty,none,empty,C1,16,,
20250826_153904_876691,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C1_20250826_153904_876691_rot90.png,empty,none,empty,C1,16,,
20250826_153904_876691,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C1_20250826_153904_876691_rot180.png,empty,none,empty,C1,16,,
20250826_153904_876691,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C1_20250826_153904_876691_rot270.png,empty,none,empty,C1,16,,
20250826_153906_288844,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C2_20250826_153906_288844.png,empty,none,empty,C2,17,,
20250826_153906_288844,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C2_20250826_153906_288844_rot90.png,empty,none,empty,C2,17,,
20250826_153906_288844,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C2_20250826_153906_288844_rot180.png,empty,none,empty,C2,17,,
20250826_153906_288844,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C2_20250826_153906_288844_rot270.png,empty,none,empty,C2,17,,
20250826_153909_425465,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/white_bishop/C3_20250826_153909_425465.png,white_bishop,white,B,C3,18,,
20250826_153909_425465,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/white_bishop/C3_20250826_153909_425465_rot90.png,white_bishop,white,B,C3,18,,
20250826_153909_425465,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/white_bishop/C3_20250826_153909_425465_rot180.png,white_bishop,white,B,C3,18,,
20250826_153909_425465,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/white_bishop/C3_20250826_153909_425465_rot270.png,white_bishop,white,B,C3,18,,
20250826_153911_108518,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C4_20250826_153911_108518.png,empty,none,empty,C4,19,,
20250826_153911_108518,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C4_20250826_153911_108518_rot90.png,empty,none,empty,C4,19,,
20250826_153911_108518,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C4_20250826_153911_108518_rot180.png,empty,none,empty,C4,19,,
20250826_153911_108518,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C4_20250826_153911_108518_rot270.png,empty,none,empty,C4,19,,
20250826_153912_482561,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C5_20250826_153912_482561.png,empty,none,empty,C5,20,,
20250826_153912_482561,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C5_20250826_153912_482561_rot90.png,empty,none,empty,C5,20,,
20250826_153912_482561,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C5_20250826_153912_482561_rot180.png,empty,none,empty,C5,20,,
20250826_153912_482561,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C5_20250826_153912_482561_rot270.png,empty,none,empty,C5,20,,
